date,property_type,asking_price,transaction_price,Rents - Industrial and commercial space ,Rents - Office space ,Rents - Rental housing units ,Rents - Retail space ,Acquisition of Swiss citizenship,Deaths,Emigration,Immigration,Live births,Natural Change,Net migration,Statistical adjustments,Switzerland - CHF - SARON - 1 day,Switzerland - CHF - Call money rate (Tomorrow next) - 1 day,Switzerland - CHF - Money market debt register claims of the Swiss Confederation - 3-month,Switzerland - CHF - CHF LIBOR - 3-month,United States - USD - SOFR - 1-day,United States - USD - USD LIBOR - 3-month,Japan - JPY - TONA - 1-day,Japan - JPY - JPY LIBOR - 3-month,United Kingdom - GBP - SONIA - 1-day,United Kingdom - GBP - GBP LIBOR - 3-month,Euro area - EUR - ESTR - 1-day,Euro area - EUR - EURIBOR - 3-month,Euro area - EUR - EUR LIBOR - 3-month,Origination - Relevant foreign currency positions,Origination - Securities portfolio,Origination - Money market transactions,Origination - Other,Origination - Monetary base,Utilisation - Banknotes in circulation,Utilisation - Sight deposit accounts of domestic banks,Utilisation - Monetary base,Seasonally adjusted - Monetary base,Seasonally adjusted - Seasonal factor,Change from the corresponding month of the previous year - Currency in circulation,Change from the corresponding month of the previous year - Deposits in transaction accounts,Change from the corresponding month of the previous year - Monetary aggregate M1,Change from the corresponding month of the previous year - Monetary aggregate M2,Change from the corresponding month of the previous year - Monetary aggregate M3,Change from the corresponding month of the previous year - Savings deposits,Change from the corresponding month of the previous year - Sight deposits,Change from the corresponding month of the previous year - Time deposits,Level - Currency in circulation,Level - Deposits in transaction accounts,Level - Monetary aggregate M1,Level - Monetary aggregate M2,Level - Monetary aggregate M3,Level - Savings deposits,Level - Sight deposits,Level - Time deposits,Banks in Switzerland - Total domestic and foreign - Total loans - Utilisation,Banks in Switzerland - Total domestic and foreign - Total loans - Credit lines,Banks in Switzerland - Total domestic and foreign - Mortgage loans - Utilisation,Banks in Switzerland - Total domestic and foreign - Other loans - Total - Utilisation,Banks in Switzerland - Total domestic and foreign - Other loans - secured - Utilisation,Banks in Switzerland - Total domestic and foreign - Other loans - unsecured - Utilisation,Banks in Switzerland - Domestic - Total loans - Utilisation,Banks in Switzerland - Domestic - Total loans - Credit lines,Banks in Switzerland - Domestic - Mortgage loans - Utilisation,Banks in Switzerland - Domestic - Other loans - Total - Utilisation,Banks in Switzerland - Domestic - Other loans - secured - Utilisation,Banks in Switzerland - Domestic - Other loans - unsecured - Utilisation,Banks in Switzerland - Foreign - Total loans - Utilisation,Banks in Switzerland - Foreign - Total loans - Credit lines,Banks in Switzerland - Foreign - Mortgage loans - Utilisation,Banks in Switzerland - Foreign - Other loans - Total - Utilisation,Banks in Switzerland - Foreign - Other loans - secured - Utilisation,Banks in Switzerland - Foreign - Other loans - unsecured - Utilisation,"Value, in CHF millions - Gross domestic product",population,SFSO - Inflation according to the national consumer price index
2016-01-01,Apartment buildings,,135.88714757396596,113.41653645279652,127.98025629866694,150.9360659285071,114.43460367692997,42937.0,64964.0,120653.0,191683.0,87883.0,22919.0,71030.0,-1525.0,-0.73562,-1.26667,-0.99225,-0.74812,,0.75994,-0.03533,-0.01941,0.33791,0.49375,,-0.271,-0.28582,680987.08333,4011.91667,2.33333,180861.66667,504139.66667,72187.25,431952.41667,504139.66667,504139.75,1.00002,9.02038,-23.88063,2.42834,2.81787,2.37755,3.5722,15.28582,-4.62735,76295.41667,131509.0,580213.0,927553.41667,981001.25,347340.41667,372408.58333,53447.83333,1256651.58333,1679633.58333,944301.66667,312349.83333,187176.83333,125173.0,1093191.25,1345448.5,936332.58333,156858.41667,64333.08333,92525.41667,163460.41667,334184.91667,7969.0,155491.41667,122843.91667,32647.58333,677729.68558,8373338.0,-0.43333
2016-01-01,Privately owned apartments,181.12001741301611,192.86449988693766,113.41653645279652,127.98025629866694,150.9360659285071,114.43460367692997,42937.0,64964.0,120653.0,191683.0,87883.0,22919.0,71030.0,-1525.0,-0.73562,-1.26667,-0.99225,-0.74812,,0.75994,-0.03533,-0.01941,0.33791,0.49375,,-0.271,-0.28582,680987.08333,4011.91667,2.33333,180861.66667,504139.66667,72187.25,431952.41667,504139.66667,504139.75,1.00002,9.02038,-23.88063,2.42834,2.81787,2.37755,3.5722,15.28582,-4.62735,76295.41667,131509.0,580213.0,927553.41667,981001.25,347340.41667,372408.58333,53447.83333,1256651.58333,1679633.58333,944301.66667,312349.83333,187176.83333,125173.0,1093191.25,1345448.5,936332.58333,156858.41667,64333.08333,92525.41667,163460.41667,334184.91667,7969.0,155491.41667,122843.91667,32647.58333,677729.68558,8373338.0,-0.43333
2016-01-01,Single-family houses,159.14265553798134,165.5322080467878,113.41653645279652,127.98025629866694,150.9360659285071,114.43460367692997,42937.0,64964.0,120653.0,191683.0,87883.0,22919.0,71030.0,-1525.0,-0.73562,-1.26667,-0.99225,-0.74812,,0.75994,-0.03533,-0.01941,0.33791,0.49375,,-0.271,-0.28582,680987.08333,4011.91667,2.33333,180861.66667,504139.66667,72187.25,431952.41667,504139.66667,504139.75,1.00002,9.02038,-23.88063,2.42834,2.81787,2.37755,3.5722,15.28582,-4.62735,76295.41667,131509.0,580213.0,927553.41667,981001.25,347340.41667,372408.58333,53447.83333,1256651.58333,1679633.58333,944301.66667,312349.83333,187176.83333,125173.0,1093191.25,1345448.5,936332.58333,156858.41667,64333.08333,92525.41667,163460.41667,334184.91667,7969.0,155491.41667,122843.91667,32647.58333,677729.68558,8373338.0,-0.43333
2017-01-01,Apartment buildings,,139.89964728065965,113.02584768943224,126.72999750652953,149.4822569483614,114.62879351561841,44949.0,66971.0,124997.0,170945.0,87381.0,20410.0,45948.0,-1778.0,-0.73627,-0.97917,-0.93575,-0.7314,,1.28789,-0.06083,-0.01558,0.24132,0.36302,,-0.32933,-0.36942,782872.41667,3929.0,2.16667,234954.66667,551848.91667,76451.75,475397.16667,551848.91667,551847.75,1.00001,8.09174,3.44115,6.48434,4.11805,3.70665,0.15923,7.24294,-3.36371,82452.75,136040.08333,617883.66667,965772.08333,1017385.66667,347888.41667,399390.83333,51613.58333,1306627.0,1726976.83333,970245.66667,336381.33333,195109.41667,141271.91667,1122440.33333,1381372.75,962470.41667,159970.08333,66722.5,93247.58333,184186.41667,345604.16667,7775.33333,176411.25,128387.0,48024.33333,684903.19266,8451840.0,0.53333
2017-01-01,Privately owned apartments,181.49390152158236,191.64535716595773,113.02584768943224,126.72999750652953,149.4822569483614,114.62879351561841,44949.0,66971.0,124997.0,170945.0,87381.0,20410.0,45948.0,-1778.0,-0.73627,-0.97917,-0.93575,-0.7314,,1.28789,-0.06083,-0.01558,0.24132,0.36302,,-0.32933,-0.36942,782872.41667,3929.0,2.16667,234954.66667,551848.91667,76451.75,475397.16667,551848.91667,551847.75,1.00001,8.09174,3.44115,6.48434,4.11805,3.70665,0.15923,7.24294,-3.36371,82452.75,136040.08333,617883.66667,965772.08333,1017385.66667,347888.41667,399390.83333,51613.58333,1306627.0,1726976.83333,970245.66667,336381.33333,195109.41667,141271.91667,1122440.33333,1381372.75,962470.41667,159970.08333,66722.5,93247.58333,184186.41667,345604.16667,7775.33333,176411.25,128387.0,48024.33333,684903.19266,8451840.0,0.53333
2017-01-01,Single-family houses,162.94586476773878,165.99500275486125,113.02584768943224,126.72999750652953,149.4822569483614,114.62879351561841,44949.0,66971.0,124997.0,170945.0,87381.0,20410.0,45948.0,-1778.0,-0.73627,-0.97917,-0.93575,-0.7314,,1.28789,-0.06083,-0.01558,0.24132,0.36302,,-0.32933,-0.36942,782872.41667,3929.0,2.16667,234954.66667,551848.91667,76451.75,475397.16667,551848.91667,551847.75,1.00001,8.09174,3.44115,6.48434,4.11805,3.70665,0.15923,7.24294,-3.36371,82452.75,136040.08333,617883.66667,965772.08333,1017385.66667,347888.41667,399390.83333,51613.58333,1306627.0,1726976.83333,970245.66667,336381.33333,195109.41667,141271.91667,1122440.33333,1381372.75,962470.41667,159970.08333,66722.5,93247.58333,184186.41667,345604.16667,7775.33333,176411.25,128387.0,48024.33333,684903.19266,8451840.0,0.53333
2018-01-01,Apartment buildings,,144.3954572126156,111.19303859796163,123.94454169748732,146.34026876198496,114.77169895406627,42493.0,67088.0,130225.0,170085.0,87851.0,20763.0,39860.0,-226.0,-0.73963,-0.94,-0.89358,-0.73405,2.15,2.35805,-0.06175,-0.05161,0.55529,0.73611,,-0.32108,-0.36049,821359.83333,3873.0,2.0,275860.58333,549374.25,78984.83333,470389.41667,549374.25,549374.16667,1.0,6.90921,2.25846,5.79743,3.22221,2.88126,-1.32997,6.77463,-3.44689,88126.5,139056.5,653581.75,996835.5,1046656.91667,343253.75,426398.75,49821.41667,1347753.5,1784871.16667,999365.0,348388.5,201752.75,146635.66667,1157070.66667,1428576.33333,990349.33333,166721.58333,69717.66667,97003.91667,190682.75,356294.83333,9015.66667,181666.91667,132035.08333,49631.75,709864.55021,8514329.0,0.925
2018-01-01,Privately owned apartments,177.99242549867154,198.51509653951328,111.19303859796163,123.94454169748732,146.34026876198496,114.77169895406627,42493.0,67088.0,130225.0,170085.0,87851.0,20763.0,39860.0,-226.0,-0.73963,-0.94,-0.89358,-0.73405,2.15,2.35805,-0.06175,-0.05161,0.55529,0.73611,,-0.32108,-0.36049,821359.83333,3873.0,2.0,275860.58333,549374.25,78984.83333,470389.41667,549374.25,549374.16667,1.0,6.90921,2.25846,5.79743,3.22221,2.88126,-1.32997,6.77463,-3.44689,88126.5,139056.5,653581.75,996835.5,1046656.91667,343253.75,426398.75,49821.41667,1347753.5,1784871.16667,999365.0,348388.5,201752.75,146635.66667,1157070.66667,1428576.33333,990349.33333,166721.58333,69717.66667,97003.91667,190682.75,356294.83333,9015.66667,181666.91667,132035.08333,49631.75,709864.55021,8514329.0,0.925
2018-01-01,Single-family houses,164.81184756046204,172.3613542862084,111.19303859796163,123.94454169748732,146.34026876198496,114.77169895406627,42493.0,67088.0,130225.0,170085.0,87851.0,20763.0,39860.0,-226.0,-0.73963,-0.94,-0.89358,-0.73405,2.15,2.35805,-0.06175,-0.05161,0.55529,0.73611,,-0.32108,-0.36049,821359.83333,3873.0,2.0,275860.58333,549374.25,78984.83333,470389.41667,549374.25,549374.16667,1.0,6.90921,2.25846,5.79743,3.22221,2.88126,-1.32997,6.77463,-3.44689,88126.5,139056.5,653581.75,996835.5,1046656.91667,343253.75,426398.75,49821.41667,1347753.5,1784871.16667,999365.0,348388.5,201752.75,146635.66667,1157070.66667,1428576.33333,990349.33333,166721.58333,69717.66667,97003.91667,190682.75,356294.83333,9015.66667,181666.91667,132035.08333,49631.75,709864.55021,8514329.0,0.925
2019-01-01,Apartment buildings,,147.5001539700388,112.29414456776472,123.81109685098824,144.41277685346643,115.79827276296375,41127.0,67780.0,126221.0,169573.0,86172.0,18392.0,43352.0,-238.0,-0.72954,-0.96417,-0.82558,-0.73753,2.29833,2.29624,-0.05917,-0.07771,0.70816,0.8069,-0.53533,-0.35908,-0.39458,832732.0,4009.66667,43.5,272624.66667,564160.5,79782.33333,484378.16667,564160.5,564164.08333,0.99999,-4.01782,-1.11302,3.94805,2.73972,2.87353,0.45257,7.23071,5.60639,84518.16667,137504.75,679240.91667,1024045.58333,1076649.75,344804.66667,457218.0,52604.16667,1381642.0,1833467.75,1033603.83333,348038.25,201486.91667,146551.33333,1197110.08333,1479298.08333,1024057.0,173053.25,71440.91667,101612.25,184531.83333,354169.41667,9546.83333,174985.0,130046.0,44938.91667,717322.81913,8575280.0,0.35833
2019-01-01,Privately owned apartments,175.06810224729008,202.23051503023282,112.29414456776472,123.81109685098824,144.41277685346643,115.79827276296375,41127.0,67780.0,126221.0,169573.0,86172.0,18392.0,43352.0,-238.0,-0.72954,-0.96417,-0.82558,-0.73753,2.29833,2.29624,-0.05917,-0.07771,0.70816,0.8069,-0.53533,-0.35908,-0.39458,832732.0,4009.66667,43.5,272624.66667,564160.5,79782.33333,484378.16667,564160.5,564164.08333,0.99999,-4.01782,-1.11302,3.94805,2.73972,2.87353,0.45257,7.23071,5.60639,84518.16667,137504.75,679240.91667,1024045.58333,1076649.75,344804.66667,457218.0,52604.16667,1381642.0,1833467.75,1033603.83333,348038.25,201486.91667,146551.33333,1197110.08333,1479298.08333,1024057.0,173053.25,71440.91667,101612.25,184531.83333,354169.41667,9546.83333,174985.0,130046.0,44938.91667,717322.81913,8575280.0,0.35833
2019-01-01,Single-family houses,165.6406482497716,176.19903457287148,112.29414456776472,123.81109685098824,144.41277685346643,115.79827276296375,41127.0,67780.0,126221.0,169573.0,86172.0,18392.0,43352.0,-238.0,-0.72954,-0.96417,-0.82558,-0.73753,2.29833,2.29624,-0.05917,-0.07771,0.70816,0.8069,-0.53533,-0.35908,-0.39458,832732.0,4009.66667,43.5,272624.66667,564160.5,79782.33333,484378.16667,564160.5,564164.08333,0.99999,-4.01782,-1.11302,3.94805,2.73972,2.87353,0.45257,7.23071,5.60639,84518.16667,137504.75,679240.91667,1024045.58333,1076649.75,344804.66667,457218.0,52604.16667,1381642.0,1833467.75,1033603.83333,348038.25,201486.91667,146551.33333,1197110.08333,1479298.08333,1024057.0,173053.25,71440.91667,101612.25,184531.83333,354169.41667,9546.83333,174985.0,130046.0,44938.91667,717322.81913,8575280.0,0.35833
2020-01-01,Apartment buildings,,150.77322078841806,109.91852086474456,124.99525876446893,142.22038583371287,115.53647799526827,34141.0,76195.0,109376.0,163180.0,85914.0,9719.0,53804.0,744.0,-0.69546,-0.87833,-0.75567,-0.70925,0.3275,0.60598,-0.04733,-0.06596,0.16692,0.27665,-0.55033,-0.4345,-0.43472,900402.75,3994.0,4107.91667,234207.25,674297.41667,84439.5,589857.91667,674297.41667,674310.25,1.00003,3.45797,-33.14087,4.33762,2.28006,3.2386,-1.77847,15.56584,22.15925,87309.08333,92586.33333,708722.16667,1047381.0,1111524.75,338658.83333,528826.75,64143.75,1428423.08333,1902876.33333,1065628.0,362794.83333,214245.33333,148549.33333,1242597.5,1541248.16667,1055714.41667,186883.16667,83736.75,103146.5,185825.33333,361628.25,9913.58333,175911.58333,130508.58333,45402.91667,696040.50482,8638167.0,-0.73333
2020-01-01,Privately owned apartments,174.40251325600713,209.13017801147512,109.91852086474456,124.99525876446893,142.22038583371287,115.53647799526827,34141.0,76195.0,109376.0,163180.0,85914.0,9719.0,53804.0,744.0,-0.69546,-0.87833,-0.75567,-0.70925,0.3275,0.60598,-0.04733,-0.06596,0.16692,0.27665,-0.55033,-0.4345,-0.43472,900402.75,3994.0,4107.91667,234207.25,674297.41667,84439.5,589857.91667,674297.41667,674310.25,1.00003,3.45797,-33.14087,4.33762,2.28006,3.2386,-1.77847,15.56584,22.15925,87309.08333,92586.33333,708722.16667,1047381.0,1111524.75,338658.83333,528826.75,64143.75,1428423.08333,1902876.33333,1065628.0,362794.83333,214245.33333,148549.33333,1242597.5,1541248.16667,1055714.41667,186883.16667,83736.75,103146.5,185825.33333,361628.25,9913.58333,175911.58333,130508.58333,45402.91667,696040.50482,8638167.0,-0.73333
2020-01-01,Single-family houses,169.49554150234354,183.56148177496928,109.91852086474456,124.99525876446893,142.22038583371287,115.53647799526827,34141.0,76195.0,109376.0,163180.0,85914.0,9719.0,53804.0,744.0,-0.69546,-0.87833,-0.75567,-0.70925,0.3275,0.60598,-0.04733,-0.06596,0.16692,0.27665,-0.55033,-0.4345,-0.43472,900402.75,3994.0,4107.91667,234207.25,674297.41667,84439.5,589857.91667,674297.41667,674310.25,1.00003,3.45797,-33.14087,4.33762,2.28006,3.2386,-1.77847,15.56584,22.15925,87309.08333,92586.33333,708722.16667,1047381.0,1111524.75,338658.83333,528826.75,64143.75,1428423.08333,1902876.33333,1065628.0,362794.83333,214245.33333,148549.33333,1242597.5,1541248.16667,1055714.41667,186883.16667,83736.75,103146.5,185825.33333,361628.25,9913.58333,175911.58333,130508.58333,45402.91667,696040.50482,8638167.0,-0.73333
2021-01-01,Apartment buildings,,156.03480333650856,115.4727071218274,123.77740710981435,138.32147120757926,115.22064653298068,36994.0,71192.0,116769.0,165640.0,89644.0,18452.0,48871.0,1168.0,-0.71031,-0.84,-0.78208,-0.75863,0.0375,0.16001,-0.03342,-0.08553,0.06124,0.10374,-0.57408,-0.54767,-0.55856,1009690.33333,4001.75,110.75,288184.58333,725618.25,88283.91667,637334.33333,725618.25,725628.08333,0.99999,5.40153,-33.72181,6.74303,4.10398,3.99861,-1.41564,14.69622,2.29538,91919.66667,59378.0,756171.0,1090002.58333,1155584.08333,333831.58333,604873.33333,65581.5,1493693.33333,2029292.83333,1104645.08333,389048.5,236957.58333,152091.0,1290124.75,1622678.5,1093406.16667,196718.66667,93115.75,103602.66667,203568.83333,406614.41667,11239.0,192329.91667,143841.66667,48488.08333,744508.23823,8704546.0,0.58333
2021-01-01,Privately owned apartments,177.5982707962206,220.28378905054987,115.4727071218274,123.77740710981435,138.32147120757926,115.22064653298068,36994.0,71192.0,116769.0,165640.0,89644.0,18452.0,48871.0,1168.0,-0.71031,-0.84,-0.78208,-0.75863,0.0375,0.16001,-0.03342,-0.08553,0.06124,0.10374,-0.57408,-0.54767,-0.55856,1009690.33333,4001.75,110.75,288184.58333,725618.25,88283.91667,637334.33333,725618.25,725628.08333,0.99999,5.40153,-33.72181,6.74303,4.10398,3.99861,-1.41564,14.69622,2.29538,91919.66667,59378.0,756171.0,1090002.58333,1155584.08333,333831.58333,604873.33333,65581.5,1493693.33333,2029292.83333,1104645.08333,389048.5,236957.58333,152091.0,1290124.75,1622678.5,1093406.16667,196718.66667,93115.75,103602.66667,203568.83333,406614.41667,11239.0,192329.91667,143841.66667,48488.08333,744508.23823,8704546.0,0.58333
2021-01-01,Single-family houses,180.04779255947795,194.14597579386404,115.4727071218274,123.77740710981435,138.32147120757926,115.22064653298068,36994.0,71192.0,116769.0,165640.0,89644.0,18452.0,48871.0,1168.0,-0.71031,-0.84,-0.78208,-0.75863,0.0375,0.16001,-0.03342,-0.08553,0.06124,0.10374,-0.57408,-0.54767,-0.55856,1009690.33333,4001.75,110.75,288184.58333,725618.25,88283.91667,637334.33333,725618.25,725628.08333,0.99999,5.40153,-33.72181,6.74303,4.10398,3.99861,-1.41564,14.69622,2.29538,91919.66667,59378.0,756171.0,1090002.58333,1155584.08333,333831.58333,604873.33333,65581.5,1493693.33333,2029292.83333,1104645.08333,389048.5,236957.58333,152091.0,1290124.75,1622678.5,1093406.16667,196718.66667,93115.75,103602.66667,203568.83333,406614.41667,11239.0,192329.91667,143841.66667,48488.08333,744508.23823,8704546.0,0.58333
2022-01-01,Apartment buildings,,163.1589970178114,118.65766517678512,121.23697969909645,138.87250527075037,110.3093102091604,41486.0,74425.0,122123.0,190883.0,82371.0,7946.0,68760.0,-112.0,-0.14723,-0.3875,-0.15625,,1.80583,2.55452,-0.03558,-0.02273,1.48022,2.13407,0.07258,0.44692,,971964.33333,3740.91667,8215.0,277096.91667,706823.33333,87182.41667,619640.91667,706823.33333,706811.08333,0.99997,-4.04169,-61.06277,2.28743,-0.21332,0.29919,-5.83338,9.57015,8.91932,88214.91667,22830.0,773304.91667,1087635.66667,1159030.08333,314330.75,662260.0,71394.41667,1538040.08333,2101588.83333,1141245.58333,396794.41667,230067.58333,166726.83333,1330368.5,1683651.58333,1129828.25,200540.41667,92831.33333,107709.0,207671.66667,417937.25,11417.41667,196254.0,137236.33333,59017.91667,791105.94414,8777088.0,2.83333
2022-01-01,Privately owned apartments,181.86871692045045,233.14086268638036,118.65766517678512,121.23697969909645,138.87250527075037,110.3093102091604,41486.0,74425.0,122123.0,190883.0,82371.0,7946.0,68760.0,-112.0,-0.14723,-0.3875,-0.15625,,1.80583,2.55452,-0.03558,-0.02273,1.48022,2.13407,0.07258,0.44692,,971964.33333,3740.91667,8215.0,277096.91667,706823.33333,87182.41667,619640.91667,706823.33333,706811.08333,0.99997,-4.04169,-61.06277,2.28743,-0.21332,0.29919,-5.83338,9.57015,8.91932,88214.91667,22830.0,773304.91667,1087635.66667,1159030.08333,314330.75,662260.0,71394.41667,1538040.08333,2101588.83333,1141245.58333,396794.41667,230067.58333,166726.83333,1330368.5,1683651.58333,1129828.25,200540.41667,92831.33333,107709.0,207671.66667,417937.25,11417.41667,196254.0,137236.33333,59017.91667,791105.94414,8777088.0,2.83333
2022-01-01,Single-family houses,188.47185266585947,206.3123790362149,118.65766517678512,121.23697969909645,138.87250527075037,110.3093102091604,41486.0,74425.0,122123.0,190883.0,82371.0,7946.0,68760.0,-112.0,-0.14723,-0.3875,-0.15625,,1.80583,2.55452,-0.03558,-0.02273,1.48022,2.13407,0.07258,0.44692,,971964.33333,3740.91667,8215.0,277096.91667,706823.33333,87182.41667,619640.91667,706823.33333,706811.08333,0.99997,-4.04169,-61.06277,2.28743,-0.21332,0.29919,-5.83338,9.57015,8.91932,88214.91667,22830.0,773304.91667,1087635.66667,1159030.08333,314330.75,662260.0,71394.41667,1538040.08333,2101588.83333,1141245.58333,396794.41667,230067.58333,166726.83333,1330368.5,1683651.58333,1129828.25,200540.41667,92831.33333,107709.0,207671.66667,417937.25,11417.41667,196254.0,137236.33333,59017.91667,791105.94414,8777088.0,2.83333
2023-01-01,Apartment buildings,,159.04756312978492,117.25156031227009,118.59719644399934,142.71913077390045,111.54872278707906,41201.0,71822.0,123963.0,263081.0,80024.0,8202.0,139118.0,-447.0,1.50792,1.04833,1.48958,,5.05833,5.42976,-0.04467,,4.66088,5.02652,3.26475,3.49217,,806362.08333,3638.75,144.91667,246689.33333,563456.41667,76504.58333,486951.83333,563456.41667,563453.66667,0.99998,-14.14533,-16.66373,-13.64089,-10.22674,-1.44587,-1.78565,-13.40464,134.05885,75517.83333,19024.58333,667876.25,976559.5,1142251.25,308683.25,573333.83333,165691.75,1541624.5,2122889.41667,1174927.16667,366697.33333,202326.58333,164370.66667,1355061.0,1719758.41667,1163002.66667,192058.33333,87550.66667,104507.66667,186563.08333,403131.08333,11924.41667,174638.83333,114775.75,59863.0,804039.10442,8888093.0,2.15
2023-01-01,Privately owned apartments,187.65850070767328,240.2586942812037,117.25156031227009,118.59719644399934,142.71913077390045,111.54872278707906,41201.0,71822.0,123963.0,263081.0,80024.0,8202.0,139118.0,-447.0,1.50792,1.04833,1.48958,,5.05833,5.42976,-0.04467,,4.66088,5.02652,3.26475,3.49217,,806362.08333,3638.75,144.91667,246689.33333,563456.41667,76504.58333,486951.83333,563456.41667,563453.66667,0.99998,-14.14533,-16.66373,-13.64089,-10.22674,-1.44587,-1.78565,-13.40464,134.05885,75517.83333,19024.58333,667876.25,976559.5,1142251.25,308683.25,573333.83333,165691.75,1541624.5,2122889.41667,1174927.16667,366697.33333,202326.58333,164370.66667,1355061.0,1719758.41667,1163002.66667,192058.33333,87550.66667,104507.66667,186563.08333,403131.08333,11924.41667,174638.83333,114775.75,59863.0,804039.10442,8888093.0,2.15
2023-01-01,Single-family houses,189.89819161411992,213.81947780746748,117.25156031227009,118.59719644399934,142.71913077390045,111.54872278707906,41201.0,71822.0,123963.0,263081.0,80024.0,8202.0,139118.0,-447.0,1.50792,1.04833,1.48958,,5.05833,5.42976,-0.04467,,4.66088,5.02652,3.26475,3.49217,,806362.08333,3638.75,144.91667,246689.33333,563456.41667,76504.58333,486951.83333,563456.41667,563453.66667,0.99998,-14.14533,-16.66373,-13.64089,-10.22674,-1.44587,-1.78565,-13.40464,134.05885,75517.83333,19024.58333,667876.25,976559.5,1142251.25,308683.25,573333.83333,165691.75,1541624.5,2122889.41667,1174927.16667,366697.33333,202326.58333,164370.66667,1355061.0,1719758.41667,1163002.66667,192058.33333,87550.66667,104507.66667,186563.08333,403131.08333,11924.41667,174638.83333,114775.75,59863.0,804039.10442,8888093.0,2.15
2024-01-01,Apartment buildings,,163.7978187894646,119.40105881310106,117.90373068065152,149.40143243546873,111.64174481192049,,,,,,,,,1.22494,1.01417,1.08517,,5.13583,5.46078,0.12492,,5.05148,5.318,3.58808,3.51508,,810041.83333,3876.08333,0.0,284594.75,529323.16667,73261.58333,456061.58333,529323.16667,529324.5,0.99999,-3.77297,-9.25852,-8.72596,-4.6753,0.06771,4.16494,-9.33667,34.132,72642.66667,17224.41667,607392.5,928879.83333,1142861.58333,321487.33333,517525.41667,213981.75,1554914.08333,2142849.5,1202702.08333,352212.16667,187305.91667,164906.33333,1380506.41667,1749515.5,1190776.66667,189730.0,81572.75,108157.16667,174407.66667,393334.33333,11925.41667,162482.16667,105732.83333,56749.16667,,,1.05833
2024-01-01,Privately owned apartments,188.50189078876863,247.62149627339954,119.40105881310106,117.90373068065152,149.40143243546873,111.64174481192049,,,,,,,,,1.22494,1.01417,1.08517,,5.13583,5.46078,0.12492,,5.05148,5.318,3.58808,3.51508,,810041.83333,3876.08333,0.0,284594.75,529323.16667,73261.58333,456061.58333,529323.16667,529324.5,0.99999,-3.77297,-9.25852,-8.72596,-4.6753,0.06771,4.16494,-9.33667,34.132,72642.66667,17224.41667,607392.5,928879.83333,1142861.58333,321487.33333,517525.41667,213981.75,1554914.08333,2142849.5,1202702.08333,352212.16667,187305.91667,164906.33333,1380506.41667,1749515.5,1190776.66667,189730.0,81572.75,108157.16667,174407.66667,393334.33333,11925.41667,162482.16667,105732.83333,56749.16667,,,1.05833
2024-01-01,Single-family houses,191.5372613428599,220.90024262495595,119.40105881310106,117.90373068065152,149.40143243546873,111.64174481192049,,,,,,,,,1.22494,1.01417,1.08517,,5.13583,5.46078,0.12492,,5.05148,5.318,3.58808,3.51508,,810041.83333,3876.08333,0.0,284594.75,529323.16667,73261.58333,456061.58333,529323.16667,529324.5,0.99999,-3.77297,-9.25852,-8.72596,-4.6753,0.06771,4.16494,-9.33667,34.132,72642.66667,17224.41667,607392.5,928879.83333,1142861.58333,321487.33333,517525.41667,213981.75,1554914.08333,2142849.5,1202702.08333,352212.16667,187305.91667,164906.33333,1380506.41667,1749515.5,1190776.66667,189730.0,81572.75,108157.16667,174407.66667,393334.33333,11925.41667,162482.16667,105732.83333,56749.16667,,,1.05833
